annotator_id,order_index,sample_id,is_anchor
P3-07,60,chsims_aqgy5_0021_00008,0
P3-07,61,iemocap_Ses01F_impro07_M019,1
P3-07,62,mosi_yvsjCA6Y5Fc_4,0
P3-07,63,mosi_c5xsKMxpXnc_2,0
P3-07,64,meld_dia151_utt15,0
P3-07,65,chsims_video_0056_0081,0
P3-07,66,chsims_video_0007_0003,0
P3-07,67,iemocap_Ses02M_script03_2_M001,0
P3-07,68,iemocap_Ses05M_impro05_M011,0
P3-07,69,chsims_aqgy5_0017_00033,0
P3-07,70,chsims_aqgy5_0024_00014,0
P3-07,71,chsims_aqgy4_0001_00067,0
P3-07,72,meld_dia516_utt5,1
P3-07,73,meld_dia535_utt2,0
P3-07,74,mosi_Dg_0XKD0Mf4_7,0
P3-07,75,mosi_VCslbP0mgZI_11,0
P3-07,76,iemocap_Ses03F_script01_1_F032,0
P3-07,77,mustard_1_6039,1
P3-07,78,meld_dia182_utt11,0
P3-07,79,iemocap_Ses03M_script01_2_F014,0
P3-07,80,chsims_video_0054_0123,0
P3-07,81,chsims_aqgy4_0016_00007,0
P3-07,82,iemocap_Ses02F_impro05_F015,0
P3-07,83,meld_dia965_utt0,0
P3-07,84,iemocap_Ses02F_script02_2_F032,0
P3-07,85,iemocap_Ses04F_impro07_M042,0
P3-07,86,iemocap_Ses03M_script03_1_F029,0
P3-07,87,meld_dia33_utt10,0
P3-07,88,mosi_cW1FSBF59ik_10,0
P3-07,89,meld_dia448_utt5,0
P3-07,90,iemocap_Ses05M_impro04_M001,0
P3-07,91,mustard_1_7722,1
P3-07,92,meld_dia206_utt4,0
P3-07,93,mustard_2_575,1
P3-07,94,meld_dia198_utt2,0
P3-07,95,meld_dia621_utt6,0
P3-07,96,mustard_1_11236,1
P3-07,97,chsims_video_0017_0013,0
P3-07,98,mosi_d6hH302o4v8_18,0
P3-07,99,iemocap_Ses02F_script01_1_M011,0
P3-07,100,chsims_aqgy5_0028_00024,0
P3-07,101,mustard_2_372,0
P3-07,102,chsims_video_0028_0023,0
P3-07,103,meld_dia175_utt1,1
P3-07,104,meld_dia150_utt1,0
P3-07,105,iemocap_Ses02M_script01_1_M008,1
P3-07,106,mosi_d6hH302o4v8_1,1
P3-07,107,chsims_video_0056_0076,0
P3-07,108,meld_dia445_utt8,0
P3-07,109,chsims_video_0024_0079,0
P3-07,110,meld_dia449_utt2,0
P3-07,111,iemocap_Ses03F_script03_1_M022,0
P3-07,112,meld_dia546_utt18,0
P3-07,113,chsims_video_0045_0077,0
P3-07,114,meld_dia532_utt2,0
P3-07,115,meld_dia665_utt8,0
P3-07,116,mosi_cXypl4FnoZo_29,0
P3-07,117,iemocap_Ses05F_script01_2_M000,0
P3-07,118,iemocap_Ses05M_script01_3_M023,0
P3-07,119,mosi_Dg_0XKD0Mf4_11,0
P3-07,120,chsims_video_0051_0027,0
P3-07,121,chsims_video_0050_0013,0
P3-07,122,iemocap_Ses02F_impro04_M014,0
P3-07,123,iemocap_Ses02M_script01_3_M011,0
P3-07,124,mustard_1_11913,0
P3-07,125,meld_dia374_utt3,0
P3-07,126,meld_dia646_utt19,0
P3-07,127,meld_dia173_utt2,1
P3-07,128,chsims_video_0056_0075,0
P3-07,129,iemocap_Ses03F_impro02_M019,1
P3-07,130,iemocap_Ses02F_script03_2_F038,0
P3-07,131,iemocap_Ses05M_script03_2_M006,0
P3-07,132,meld_dia17_utt0,0
P3-07,133,chsims_aqgy3_0006_00006,0
P3-07,134,meld_dia538_utt3,0
P3-07,135,mosi_phBUpBr1hSo_10,0
P3-07,136,chsims_video_0009_0008,0
P3-07,137,iemocap_Ses03F_script01_1_F030,0
P3-07,138,chsims_video_0017_0015,0
P3-07,139,iemocap_Ses02F_impro07_F028,0
P3-07,140,mosi_d6hH302o4v8_9,0
P3-07,141,chsims_test15_00004,0
P3-07,142,mosi_Jkswaaud0hk_4,0
P3-07,143,meld_dia913_utt8,0
P3-07,144,meld_dia660_utt5,0
P3-07,145,chsims_aqgy4_0009_00002_0,0
P3-07,146,meld_dia49_utt11,0
P3-07,147,iemocap_Ses05M_impro02_F017,0
P3-07,148,iemocap_Ses02F_impro06_F001,0
P3-07,149,iemocap_Ses05M_impro05_F019,0
P3-07,150,meld_dia992_utt6,0
P3-07,151,mosi_GWuJjcEuzt8_3,0
P3-07,152,chsims_aqgy5_0018_00019,0
P3-07,153,meld_dia64_utt4,1
P3-07,154,mustard_2_286,0
P3-07,155,iemocap_Ses01F_impro05_M023,0
P3-07,156,chsims_aqgy4_0022_00000,0
P3-07,157,iemocap_Ses03M_script03_2_M002,0
P3-07,158,mosi_wMbj6ajWbic_5,1
P3-07,159,meld_dia285_utt14,0
P3-07,160,meld_dia791_utt19,1
P3-07,161,mosi_lXPQBPVc5Cw_25,0
P3-07,162,mosi_Af8D0E4ZXaw_24,0
P3-07,163,mustard_2_323,1
P3-07,164,chsims_video_0018_0004,0
P3-07,165,mosi_9T9Hf74oK10_10,0
P3-07,166,mustard_1_1549,1
P3-07,167,mosi_Ci-AH39fi3Y_15,0
P3-07,168,chsims_aqgy4_0005_00007,0
P3-07,169,iemocap_Ses01M_script01_1_M009,0
P3-07,170,meld_dia480_utt3,0
P3-07,171,meld_dia179_utt1,0
P3-07,172,iemocap_Ses01F_impro07_F016,0
P3-07,173,mosi_73jzhE8R1TQ_15,0
P3-07,174,mosi_1iG0909rllw_2,0
P3-07,175,iemocap_Ses01F_script02_2_F012,0
P3-07,176,iemocap_Ses05M_impro01_M013,0
P3-07,177,iemocap_Ses01F_script01_1_M009,1
P3-07,178,chsims_aqgy3_0005_00007,0
P3-07,179,mosi_X3j2zQgwYgE_10,1
P3-07,180,meld_dia823_utt6,0
P3-07,181,mosi_OtBXNcAL_lE_21,1
P3-07,182,chsims_aqgy5_0014_00011,0
P3-07,183,meld_dia839_utt1,0
P3-07,184,mustard_1_276,1
P3-07,185,chsims_aqgy5_0031_00045,0
P3-07,186,iemocap_Ses05M_script01_1b_M035,0
P3-08,0,chsims_video_0011_0011,0
P3-08,1,iemocap_Ses05M_impro04_F034,1
P3-08,2,iemocap_Ses05M_script03_1_F025,0
P3-08,3,iemocap_Ses03F_impro03_M011,0
P3-08,4,iemocap_Ses03M_impro07_F009,0
P3-08,5,iemocap_Ses02F_impro02_M003,0
P3-08,6,mosi_9J25DZhivz8_12,0
P3-08,7,mustard_1_4031,1
P3-08,8,iemocap_Ses04M_script03_1_F019,1
P3-08,9,chsims_video_0054_0030,1
P3-08,10,meld_dia966_utt5,0
P3-08,11,mosi_cW1FSBF59ik_23,1
P3-08,12,mustard_1_70,0
P3-08,13,meld_dia638_utt4,0
P3-08,14,chsims_aqgy5_0015_00024,0
P3-08,15,mosi_Njd1F0vZSm4_12,0
P3-08,16,iemocap_Ses02F_script03_1_F009,0
P3-08,17,mosi_OtBXNcAL_lE_19,0
P3-08,18,iemocap_Ses03F_script02_1_F003,0
P3-08,19,meld_dia917_utt5,0
P3-08,20,chsims_aqgy4_0003_00010,1
P3-08,21,mustard_2_161,0
P3-08,22,iemocap_Ses05M_script02_2_F005,1
P3-08,23,meld_dia33_utt9,0
P3-08,24,meld_dia528_utt1,0
P3-08,25,mustard_1_5058,0
P3-08,26,iemocap_Ses04M_impro07_F002,0
P3-08,27,mosi_cM3Yna7AavY_15,0
P3-08,28,iemocap_Ses04F_script01_2_M017,0
P3-08,29,meld_dia593_utt8,1
P3-08,30,chsims_video_0060_0002,0
P3-08,31,meld_dia271_utt0,0
P3-08,32,iemocap_Ses03M_script02_1_M042,0
P3-08,33,meld_dia80_utt0,0
P3-08,34,mustard_2_511,1
P3-08,35,chsims_aqgy5_0013_00013,0
P3-08,36,iemocap_Ses01M_impro06_M015,0
P3-08,37,iemocap_Ses05F_script01_1_F035,0
P3-08,38,iemocap_Ses03M_impro08b_F006,0
P3-08,39,meld_dia486_utt11,0
P3-08,40,meld_dia130_utt12,0
P3-08,41,meld_dia791_utt6,0
P3-08,42,chsims_video_0024_0065,0
P3-08,43,mustard_1_1189,1
P3-08,44,meld_dia219_utt4,0
P3-08,45,meld_dia654_utt4,1
P3-08,46,mosi_jUzDDGyPkXU_17,0
P3-08,47,chsims_video_0035_0035,0
P3-08,48,meld_dia846_utt1,0
P3-08,49,chsims_video_0052_0025,0
P3-08,50,chsims_aqgy4_0012_00003,0
P3-08,51,meld_dia633_utt4,0
P3-08,52,chsims_aqgy5_0024_00010,0
P3-08,53,mosi_aiEXnCPZubE_15,0
P3-08,54,iemocap_Ses04M_impro05_F026,0
P3-08,55,chsims_video_0045_0091,0
P3-08,56,iemocap_Ses02M_script03_2_F037,0
P3-08,57,iemocap_Ses04M_impro07_F003,0
P3-08,58,mustard_1_4995,0
P3-08,59,chsims_aqgy4_0007_00017,0
P3-08,60,chsims_video_0035_0030,0
P3-08,61,chsims_video_0012_0031,0
P3-08,62,mustard_1_6039,1
P3-08,63,chsims_aqgy5_0005_00022,0
P3-08,64,mustard_1_11723,0
P3-08,65,meld_dia109_utt1,0
P3-08,66,chsims_video_0014_0018,0
P3-08,67,mosi_Bfr499ggo-0_6,0
P3-08,68,chsims_video_0025_0003,0
P3-08,69,meld_dia638_utt7,0
P3-08,70,chsims_video_0060_0039,1
P3-08,71,meld_dia77_utt3,0
P3-08,72,iemocap_Ses05M_script02_1_M028,0
P3-08,73,meld_dia17_utt6,0
P3-08,74,iemocap_Ses03F_script01_2_F016,0
P3-08,75,iemocap_Ses05F_script03_2_M019,0
P3-08,76,chsims_aqgy3_0005_00006,0
P3-08,77,mosi_2iD-tVS8NPw_1,0
P3-08,78,mosi_VCslbP0mgZI_4,0
P3-08,79,mustard_2_431,0
P3-08,80,meld_dia853_utt3,0
P3-08,81,iemocap_Ses04F_script01_2_F012,0
P3-08,82,iemocap_Ses05F_impro02_M005,0
P3-08,83,chsims_video_0023_0020,1
P3-08,84,meld_dia109_utt14,0
P3-08,85,iemocap_Ses03F_impro02_F041,0
P3-08,86,chsims_aqgy5_0005_00021,0
P3-08,87,chsims_video_0051_0045,0
P3-08,88,meld_dia948_utt9,0
P3-08,89,iemocap_Ses05F_script01_3_F005,1
P3-08,90,iemocap_Ses05F_impro02_M022,0
P3-08,91,chsims_video_0035_0028,0
P3-08,92,meld_dia388_utt4,0
P3-08,93,mosi_tmZoasNr4rU_8,0
P3-08,94,meld_dia207_utt2,0
P3-08,95,iemocap_Ses05F_impro03_F030,0
P3-08,96,chsims_video_0053_0014,0
P3-08,97,meld_dia122_utt0,0
P3-08,98,mustard_1_1987,0
P3-08,99,mosi_I5y0__X72p0_19,0
P3-08,100,meld_dia199_utt2,1
P3-08,101,chsims_video_0016_0007,0
P3-08,102,iemocap_Ses03M_script01_1_F010,0
P3-08,103,mosi_G6GlGvlkxAQ_14,0
P3-08,104,iemocap_Ses05F_script01_1_M025,0
P3-08,105,mosi_lXPQBPVc5Cw_14,1
P3-08,106,chsims_aqgy5_0021_00016,1
P3-08,107,chsims_video_0047_0032,0
P3-08,108,mustard_2_487,0
P3-08,109,iemocap_Ses03M_script03_1_M026,0
P3-08,110,mosi_c5xsKMxpXnc_7,0
P3-08,111,chsims_video_0041_0007,0
P3-08,112,mustard_1_4789,0
P3-08,113,mustard_2_115,0
P3-08,114,chsims_video_0039_0003,0
P3-08,115,mosi_I5y0__X72p0_21,0
P3-08,116,iemocap_Ses03M_script02_2_F009,0
P3-08,117,mosi_f9O3YtZ2VfI_29,1
P3-08,118,meld_dia629_utt6,0
P3-08,119,iemocap_Ses02M_script01_1_F028,0
P3-08,120,meld_dia309_utt2,0
P3-08,121,mustard_2_87,1
P3-08,122,mosi_7JsX8y1ysxY_6,0
P3-08,123,iemocap_Ses03F_script02_2_M016,0
P3-08,124,chsims_aqgy3_0005_00035,0
P3-08,125,meld_dia810_utt12,0
P3-08,126,meld_dia833_utt6,0
P3-08,127,iemocap_Ses03F_script02_1_F011,0
P3-08,128,chsims_video_0054_0062,0
P3-08,129,iemocap_Ses03F_impro08_F018,0
P3-08,130,chsims_video_0060_0008,0
P3-08,131,meld_dia679_utt5,0
P3-08,132,mustard_1_6504,1
P3-08,133,chsims_video_xjzw_00038,0
P3-08,134,chsims_aqgy3_0006_00000,0
P3-08,135,meld_dia17_utt4,0
P3-08,136,iemocap_Ses04M_impro03_M005,0
P3-08,137,chsims_aqgy5_0008_00022,0
P3-08,138,iemocap_Ses02F_impro02_F008,0
P3-08,139,chsims_csbgs2_0001_00011,1
P3-08,140,chsims_aqgy4_0011_00012,0
P3-08,141,mosi_POKffnXeBds_11,1
P3-08,142,chsims_video_0041_0031,0
P3-08,143,iemocap_Ses04F_impro07_F078,1
P3-08,144,iemocap_Ses01M_impro07_M019,0
P3-08,145,chsims_video_0056_0077,0
P3-08,146,iemocap_Ses04F_script03_1_F019,0
P3-08,147,mosi_GWuJjcEuzt8_16,0
P3-08,148,iemocap_Ses01M_impro06_F017,0
P3-08,149,mosi_PZ-lDQFboO8_1,0
P3-08,150,meld_dia392_utt5,0
P3-08,151,meld_dia648_utt5,0
P3-08,152,mosi_yvsjCA6Y5Fc_9,1
P3-08,153,meld_dia860_utt8,0
P3-08,154,iemocap_Ses02F_script03_2_M017,0
P3-08,155,chsims_aqgy5_0006_00001,0
P3-08,156,mosi_BvYR0L6f2Ig_21,0
P3-08,157,iemocap_Ses02M_script03_1_F020,0
P3-08,158,mosi_tIrG4oNLFzE_9,0
P3-08,159,iemocap_Ses02F_script01_2_F017,0
P3-08,160,iemocap_Ses01M_impro01_M018,0
P3-08,161,chsims_video_0010_0001,0
P3-08,162,meld_dia809_utt5,0
P3-08,163,iemocap_Ses02F_script01_1_F017,1
P3-08,164,chsims_aqgy4_0011_00024,0
P3-08,165,iemocap_Ses02M_script03_1_F026,1
P3-08,166,chsims_aqgy5_0031_00013,1
P3-08,167,meld_dia815_utt0,0
P3-08,168,iemocap_Ses01F_script01_1_M015,0
P3-08,169,chsims_video_0025_0024,0
P3-08,170,chsims_video_0043_0024,0
P3-08,171,iemocap_Ses05F_script01_3_M038,0
P3-08,172,chsims_csbgs2_0001_00020,0
P3-08,173,mosi_1iG0909rllw_29,0
P3-08,174,meld_dia466_utt5,0
P3-08,175,iemocap_Ses03F_script02_2_F036,0
P3-08,176,iemocap_Ses01F_impro05_M030,0
P3-08,177,mosi_yvsjCA6Y5Fc_14,0
P3-08,178,mustard_1_182,1
P3-08,179,meld_dia82_utt4,0
P3-08,180,iemocap_Ses05M_impro07_F005,0
P3-08,181,meld_dia1036_utt16,0
P3-08,182,meld_dia352_utt1,0
P3-08,183,iemocap_Ses01F_script01_1_F037,1
P3-08,184,mustard_1_2792,0
P3-08,185,chsims_test5_00008,0
P3-08,186,iemocap_Ses05F_script03_2_M016,0
P3-09,0,meld_dia768_utt0,0
P3-09,1,chsims_video_0060_0003,0
P3-09,2,iemocap_Ses02F_script01_1_F042,0
P3-09,3,meld_dia839_utt15,0
P3-09,4,mustard_1_7953,0
P3-09,5,iemocap_Ses04F_script02_2_F012,0
P3-09,6,meld_dia317_utt1,1
P3-09,7,mosi_yvsjCA6Y5Fc_7,0
P3-09,8,meld_dia848_utt5,0
P3-09,9,mosi_bOL9jKpeJRs_24,0
P3-09,10,meld_dia80_utt2,0
P3-09,11,chsims_aqgy4_0001_00049,0
P3-09,12,chsims_aqgy4_0019_00002,0
P3-09,13,meld_dia332_utt5,0
P3-09,14,meld_dia264_utt6,0
P3-09,15,iemocap_Ses05F_impro05_F041,0
P3-09,16,iemocap_Ses04M_script03_2_F013,0
P3-09,17,meld_dia483_utt6,0
P3-09,18,iemocap_Ses03F_impro08_M018,1
P3-09,19,meld_dia649_utt12,0
P3-09,20,meld_dia183_utt9,0
P3-09,21,iemocap_Ses01F_impro03_M024,0
P3-09,22,mustard_2_406,0
P3-09,23,mosi_MLal-t_vJPM_17,0
P3-09,24,mosi_yvsjCA6Y5Fc_22,0
P3-09,25,mosi_7JsX8y1ysxY_5,0
P3-09,26,iemocap_Ses02F_impro01_M021,0
P3-09,27,meld_dia1013_utt2,0
P3-09,28,chsims_aqgy4_0011_00002,0
P3-09,29,chsims_video_0040_0023,0
P3-09,30,chsims_video_0023_0048,0
P3-09,31,mosi_d6hH302o4v8_23,0
P3-09,32,chsims_video_0012_0013,0
P3-09,33,meld_dia404_utt9,1
P3-09,34,iemocap_Ses04F_script03_2_F044,0
P3-09,35,mosi_wMbj6ajWbic_1,1
P3-09,36,mosi_2iD-tVS8NPw_8,0
P3-09,37,chsims_video_0041_0016,1
P3-09,38,mosi_W8NXH0Djyww_29,0
P3-09,39,chsims_video_0025_0002,0
P3-09,40,chsims_video_0021_0010,0
P3-09,41,chsims_aqgy5_0013_00009,0
P3-09,42,iemocap_Ses05M_script01_3_M037,0
P3-09,43,iemocap_Ses04M_script01_3_F014,0
P3-09,44,iemocap_Ses02F_script01_3_F015,0
P3-09,45,iemocap_Ses02M_script03_1_M005,0
P3-09,46,mosi_atnd_PF-Lbs_20,0
P3-09,47,mosi_WKA5OygbEKI_19,0
P3-09,48,mosi_W8NXH0Djyww_11,1
P3-09,49,chsims_video_0040_0054,0
P3-09,50,iemocap_Ses05M_impro04_F034,1
P3-09,51,iemocap_Ses05M_script03_2_M005,0
P3-09,52,meld_dia219_utt0,0
P3-09,53,chsims_aqgy5_0029_00006,0
P3-09,54,meld_dia819_utt14,0
P3-09,55,meld_dia184_utt13,0
P3-09,56,meld_dia1016_utt11,0
P3-09,57,iemocap_Ses05F_script03_2_M013,1
P3-09,58,chsims_video_0025_0053,0
P3-09,59,chsims_video_0025_0027,0
P3-09,60,mustard_2_268,0
P3-09,61,chsims_aqgy3_0006_00001,0
P3-09,62,chsims_video_0023_0023,0
P3-09,63,chsims_aqgy5_0025_00026,0
P3-09,64,mosi_cW1FSBF59ik_14,0
P3-09,65,chsims_video_0001_0003,0
P3-09,66,mosi_Bfr499ggo-0_21,0
P3-09,67,mosi_cM3Yna7AavY_16,1
P3-09,68,iemocap_Ses01M_impro07_F012,0
P3-09,69,iemocap_Ses02F_script01_3_M011,0
P3-09,70,mustard_1_276,1
P3-09,71,chsims_aqgy4_0010_00023,0
P3-09,72,chsims_video_0054_0137,0
P3-09,73,meld_dia184_utt15,0
P3-09,74,iemocap_Ses02F_script02_1_M029,0
P3-09,75,chsims_test1_00000,0
P3-09,76,mosi__dI--eQ6qVU_13,0
P3-09,77,meld_dia1029_utt1,0
P3-09,78,mosi_0h-zjBukYpk_18,0
P3-09,79,mosi_OtBXNcAL_lE_12,0
P3-09,80,meld_dia182_utt2,0
P3-09,81,meld_dia64_utt4,1
P3-09,82,meld_dia1022_utt11,0
P3-09,83,meld_dia910_utt5,1
P3-09,84,chsims_aqgy4_0005_00021,1
P3-09,85,iemocap_Ses01F_script03_1_M030,0
P3-09,86,iemocap_Ses04F_script01_3_F009,0
P3-09,87,iemocap_Ses05F_impro01_M004,0
P3-09,88,meld_dia758_utt0,0
P3-09,89,mustard_1_11177,0
P3-09,90,meld_dia697_utt6,0
P3-09,91,chsims_aqgy5_0028_00000,0
P3-09,92,iemocap_Ses03M_impro05a_M015,0
P3-09,93,meld_dia57_utt3,0
P3-09,94,mosi_03bSnISJMiM_1,0
P3-09,95,mosi_lXPQBPVc5Cw_27,0
P3-09,96,iemocap_Ses03F_impro05_F006,0
P3-09,97,chsims_video_0048_0027,0
P3-09,98,meld_dia189_utt6,0
P3-09,99,mustard_2_318,1
P3-09,100,chsims_aqgy4_0007_00000,1
P3-09,101,chsims_video_0040_0042,0
P3-09,102,iemocap_Ses05F_script01_3_M019,1
P3-09,103,mosi_dq3Nf_lMPnE_7,0
P3-09,104,chsims_aqgy4_0005_00045,0
P3-09,105,mosi_8OtFthrtaJM_11,0
P3-09,106,meld_dia960_utt6,0
P3-09,107,iemocap_Ses01F_impro05_F019,0
P3-09,108,mosi_73jzhE8R1TQ_19,0
P3-09,109,iemocap_Ses04F_script01_3_M014,1
P3-09,110,chsims_aqgy5_0016_00041,0
P3-09,111,chsims_test13_00010,0
P3-09,112,iemocap_Ses03F_script01_3_M039,0
P3-09,113,meld_dia513_utt1,0
P3-09,114,mustard_1_2198,1
P3-09,115,mustard_2_408,0
P3-09,116,chsims_video_0017_0006,0
P3-09,117,chsims_aqgy5_0027_00030,0
P3-09,118,meld_dia431_utt5,0
P3-09,119,meld_dia138_utt0,0
P3-09,120,meld_dia844_utt13,0
P3-09,121,mosi_phBUpBr1hSo_5,1
P3-09,122,mosi_d6hH302o4v8_34,0
P3-09,123,chsims_video_0045_0007,0
P3-09,124,iemocap_Ses05M_script01_3_F003,0
P3-09,125,mustard_1_2830,1
P3-09,126,meld_dia843_utt14,0
P3-09,127,meld_dia477_utt11,0
P3-09,128,mosi_yvsjCA6Y5Fc_13,1
P3-09,129,meld_dia448_utt10,0
P3-09,130,meld_dia918_utt11,1
P3-09,131,chsims_video_0006_0022,0
P3-09,132,meld_dia823_utt10,0
P3-09,133,mosi_9qR7uwkblbs_7,1
P3-09,134,mustard_2_1,1
P3-09,135,iemocap_Ses02M_script03_2_M043,0
P3-09,136,mosi_VbQk4H8hgr0_37,0
P3-09,137,chsims_video_0046_0015,0
P3-09,138,iemocap_Ses04F_script02_1_M012,1
P3-09,139,meld_dia664_utt2,0
P3-09,140,mosi_etzxEpPuc6I_16,0
P3-09,141,chsims_video_0012_0016,0
P3-09,142,chsims_aqgy5_0021_00007,0
P3-09,143,chsims_video_0024_0042,0
P3-09,144,iemocap_Ses04M_impro03_M014,0
P3-09,145,mustard_1_2354,1
P3-09,146,chsims_aqgy4_0005_00046,0
P3-09,147,iemocap_Ses04M_script01_1_M034,1
P3-09,148,iemocap_Ses05M_script02_2_F032,0
P3-09,149,chsims_aqgy5_0028_00043,0
P3-09,150,mosi_tmZoasNr4rU_10,0
P3-09,151,iemocap_Ses02F_script03_2_F035,0
P3-09,152,chsims_test8_00001,0
P3-09,153,chsims_video_0053_0016,0
P3-09,154,chsims_aqgy3_0003_00017,0
P3-09,155,iemocap_Ses05M_script01_2_M016,0
P3-09,156,meld_dia264_utt15,0
P3-09,157,meld_dia871_utt2,0
P3-09,158,meld_dia127_utt3,0
P3-09,159,mosi_HEsqda8_d0Q_34,0
P3-09,160,chsims_aqgy5_0010_00001,0
P3-09,161,chsims_aqgy5_0015_00014,0
P3-09,162,mosi_9J25DZhivz8_22,0
P3-09,163,mosi_etzxEpPuc6I_10,0
P3-09,164,meld_dia429_utt3,0
P3-09,165,meld_dia588_utt4,0
P3-09,166,meld_dia754_utt1,0
P3-09,167,meld_dia382_utt1,0
P3-09,168,meld_dia913_utt2,0
P3-09,169,mosi_G-xst2euQUc_14,1
P3-09,170,meld_dia241_utt4,0
P3-09,171,meld_dia872_utt4,0
P3-09,172,meld_dia926_utt5,0
P3-09,173,iemocap_Ses01M_script01_1_M020,0
P3-09,174,chsims_video_0013_0022,0
P3-09,175,mosi_tStelxIAHjw_2,0
P3-09,176,chsims_video_0017_0016,0
P3-09,177,mosi_Oz06ZWiO20M_9,0
P3-09,178,chsims_video_0020_0004,0
P3-09,179,meld_dia541_utt14,1
P3-09,180,mustard_2_430,1
P3-09,181,mustard_1_12002,0
P3-09,182,chsims_video_0032_0001,0
P3-09,183,iemocap_Ses05M_impro01_M014,0
P3-09,184,chsims_video_0016_0036,0
P3-09,185,chsims_video_0053_0028,0
P3-09,186,meld_dia256_utt10,0
P3-10,0,chsims_video_0024_0076,0
P3-10,1,mosi_9qR7uwkblbs_29,0
P3-10,2,meld_dia920_utt3,0
P3-10,3,iemocap_Ses05M_script01_3_F005,0
P3-10,4,chsims_csbgs2_0003_00011,0
P3-10,5,iemocap_Ses05M_script01_3_F026,0
P3-10,6,meld_dia558_utt0,0
P3-10,7,iemocap_Ses02M_script03_2_F038,0
P3-10,8,meld_dia905_utt16,1
P3-10,9,mustard_2_34,0
P3-10,10,mosi_rnaNMUZpvvg_17,0
P3-10,11,chsims_aqgy4_0005_00021,1
P3-10,12,chsims_aqgy5_0009_00028,0
P3-10,13,chsims_aqgy5_0020_00027,1
P3-10,14,iemocap_Ses03M_impro05a_M012,0
P3-10,15,chsims_video_0022_0007,0
P3-10,16,mustard_1_8452,0
P3-10,17,iemocap_Ses02F_script02_2_M032,0
P3-10,18,chsims_video_0010_0018,0
P3-10,19,mosi_0h-zjBukYpk_24,1
P3-10,20,meld_dia703_utt3,0
P3-10,21,iemocap_Ses04F_impro03_M043,1
P3-10,22,mustard_1_11253,0
P3-10,23,chsims_aqgy4_0001_00026,0
P3-10,24,mosi_OtBXNcAL_lE_21,1
P3-10,25,chsims_video_0001_0027,0
P3-10,26,meld_dia1025_utt12,0
P3-10,27,meld_dia946_utt8,0
P3-10,28,chsims_video_0016_0010,0
P3-10,29,mosi_zhpQhgha_KU_7,0
P3-10,30,chsims_video_0046_0028,0
P3-10,31,meld_dia950_utt1,0
P3-10,32,meld_dia997_utt7,0
P3-10,33,mustard_2_222,0
P3-10,34,meld_dia445_utt20,0
P3-10,35,chsims_aqgy4_0004_00004,0
P3-10,36,meld_dia767_utt6,0
P3-10,37,meld_dia755_utt3,0
P3-10,38,chsims_video_0058_0009,0
P3-10,39,chsims_aqgy5_0027_00001,0
P3-10,40,meld_dia739_utt10,0
P3-10,41,iemocap_Ses03F_impro08_M026,0
P3-10,42,iemocap_Ses01M_script01_1_F030,0
P3-10,43,meld_dia940_utt3,0
P3-10,44,mosi_d6hH302o4v8_1,1
P3-10,45,iemocap_Ses05F_impro02_M016,0
P3-10,46,iemocap_Ses02M_script02_1_M014,0
P3-10,47,chsims_video_0054_0073,0
P3-10,48,chsims_aqgy4_0001_00043,0
P3-10,49,meld_dia258_utt4,0
P3-10,50,meld_dia929_utt0,0
P3-10,51,mosi_Njd1F0vZSm4_7,1
P3-10,52,iemocap_Ses05F_script03_2_M002,0
P3-10,53,mosi_ob23OKe5a9Q_10,1
P3-10,54,chsims_aqgy5_0016_00038,1
P3-10,55,mosi_c7UH_rxdZv4_6,0
P3-10,56,meld_dia610_utt6,0
P3-10,57,mosi_9qR7uwkblbs_13,0
P3-10,58,iemocap_Ses01M_impro07_M001,1
P3-10,59,chsims_aqgy4_0019_00006,0
P3-10,60,meld_dia947_utt2,0
P3-10,61,chsims_video_0034_0009,0
P3-10,62,meld_dia1_utt1,0
P3-10,63,mustard_2_457,0
P3-10,64,iemocap_Ses02F_script01_1_M030,0
P3-10,65,iemocap_Ses05M_script01_1_M020,0
P3-10,66,iemocap_Ses04F_script01_1_F019,0
P3-10,67,mustard_2_69,0
P3-10,68,mosi_9J25DZhivz8_18,0
P3-10,69,iemocap_Ses01M_impro07_M002,0
P3-10,70,chsims_aqgy5_0010_00011,0
P3-10,71,mosi_lXPQBPVc5Cw_20,0
P3-10,72,meld_dia184_utt19,0
P3-10,73,chsims_video_0048_0002,1
P3-10,74,mustard_2_456,1
P3-10,75,meld_dia839_utt12,0
P3-10,76,chsims_aqgy5_0007_00026,0
P3-10,77,mosi_Iu2PFX3z_1s_4,0
P3-10,78,meld_dia95_utt8,0
P3-10,79,mustard_2_15,1
P3-10,80,meld_dia455_utt7,0
P3-10,81,iemocap_Ses05F_script03_1_F020,0
P3-10,82,mustard_1_7281,0
P3-10,83,iemocap_Ses03M_script01_1_F037,0
P3-10,84,iemocap_Ses04M_impro01_M016,0
P3-10,85,iemocap_Ses05F_script01_3_M025,0
P3-10,86,iemocap_Ses01M_script01_3_M043,0
P3-10,87,chsims_video_0059_0002,0
P3-10,88,mosi_W8NXH0Djyww_18,0
P3-10,89,meld_dia327_utt6,0
P3-10,90,meld_dia438_utt11,0
P3-10,91,mustard_2_322,1
P3-10,92,meld_dia9_utt3,0
P3-10,93,chsims_video_0027_0024,1
P3-10,94,meld_dia830_utt6,0
P3-10,95,mustard_1_10810,0
